Date,Purchase,Sale,Transfer
22/04/2023,"28,448","29,677","28,755"
23/04/2023,"28,448","29,677","28,755"
24/04/2023,"28,587","29,816","28,887"
25/04/2023,"28,622","29,851","28,922"
26/04/2023,"28,598","29,827","28,687"
27/04/2023,"28,573","29,803","28,790"
28/04/2023,"28,600","29,829","28,792"
29/04/2023,"28,600","29,829","28,792"
30/04/2023,"28,600","29,829","28,792"
1/5/2023,"28,755","29,985","28,792"
2/5/2023,"28,662","29,891","28,792"
3/5/2023,"28,740","29,970","28,792"
4/5/2023,"28,858","30,087","28,981"
5/5/2023,"28,939","30,169","29,029"
6/5/2023,"28,939","30,169","29,029"
7/5/2023,"28,939","30,169","29,029"
8/5/2023,"29,015","30,246","29,166"
9/5/2023,"28,947","30,177","29,122"
10/5/2023,"28,966","30,196","29,172"
11/5/2023,"28,886","30,116","29,075"
12/5/2023,"28,717","29,947","28,906"
13/05/2023,"28,717","29,947","28,906"
14/05/2023,"28,717","29,947","28,906"
15/05/2023,"28,579","29,760","28,798"
16/05/2023,"28,729","29,908","28,909"
17/05/2023,"28,534","29,714","28,818"
18/05/2023,"28,536","29,715","28,701"
19/05/2023,"28,462","29,640","28,679"
20/05/2023,"28,462","29,640","28,679"
21/05/2023,"28,462","29,640","28,679"
22/05/2023,"28,487","29,666","28,677"
23/05/2023,"28,512","29,691","28,651"
24/05/2023,"28,501","29,686","28,753"
25/05/2023,"28,428","29,606","28,513"
26/05/2023,"28,360","29,539","28,505"
27/05/2023,"28,360","29,539","28,505"
28/05/2023,"28,360","29,539","28,505"
29/05/2023,"28,353","29,532","28,521"
30/05/2023,"28,519","29,698","28,516"
31/05/2023,"28,422","29,551","28,613"
1/6/2023,"28,572","29,701","28,676"
2/6/2023,"28,771","29,902","28,944"
3/6/2023,"28,771","29,902","28,944"
4/6/2023,"28,771","29,902","28,944"
5/6/2023,"28,497","29,625","28,760"
6/6/2023,"28,572","29,702","28,754"
7/6/2023,"28,571","29,701","28,741"
8/6/2023,"28,584","29,713","28,771"
9/6/2023,"28,843","29,974","28,997"
10/6/2023,"28,843","29,974","28,997"
11/6/2023,"28,843","29,974","28,997"
12/6/2023,"28,938","30,067","29,031"
13/06/2023,"28,882","30,011","28,945"
14/06/2023,"29,079","30,209","29,161"
15/06/2023,"29,123","30,254","29,283"
16/06/2023,"29,499","30,630","29,677"
17/06/2023,"29,499","30,630","29,677"
18/06/2023,"29,499","30,630","29,677"
19/06/2023,"29,499","30,630","29,663"
20/06/2023,"29,421","30,552","29,609"
21/06/2023,"29,323","30,455","29,437"
22/06/2023,"29,393","30,524","29,520"
23/06/2023,"29,252","30,383","29,401"
24/06/2023,"29,252","30,383","29,401"
25/06/2023,"29,252","30,383","29,401"
26/06/2023,"29,324","30,454","29,485"
27/06/2023,"29,337","30,467","29,435"
28/06/2023,"29,304","30,434","29,510"
29/06/2023,"29,165","30,296","29,272"
30/06/2023,"29,186","30,317","29,318"
1/7/2023,"29,186","30,317","29,318"
2/7/2023,"29,186","30,317","29,318"
3/7/2023,"29,415","30,560","29,500"
4/7/2023,"29,415","30,560","29,595"
5/7/2023,"29,504","30,643","29,713"
6/7/2023,"29,513","30,651","29,649"
7/7/2023,"29,503","30,647","29,644"
8/7/2023,"29,503","30,647","29,644"
9/7/2023,"29,503","30,647","29,644"
10/7/2023,"29,711","30,855","29,791"
11/7/2023,"29,940","31,086","30,042"
12/7/2023,"30,058","31,197","30,188"
13/07/2023,"30,247","31,379","30,318"
14/07/2023,"30,370","31,510","30,488"
15/07/2023,"30,370","31,510","30,488"
16/07/2023,"30,370","31,510","30,488"
17/07/2023,"30,310","31,449","30,471"
18/07/2023,"30,316","31,449","30,467"
19/07/2023,"29,972","31,104","30,080"
20/07/2023,"29,897","31,028","30,135"
21/07/2023,"29,817","30,949","29,924"
22/07/2023,"29,817","30,949","29,924"
23/07/2023,"29,817","30,949","29,924"
24/07/2023,"29,691","30,825","29,935"
25/07/2023,"29,783","30,964","29,918"
26/07/2023,"29,876","31,058","30,001"
27/07/2023,"30,090","31,272","30,136"
28/07/2023,"29,672","30,854","29,805"
29/07/2023,"29,672","30,854","29,805"
30/07/2023,"29,672","30,854","29,805"
31/07/2023,"29,833","31,015","29,954"
1/8/2023,"29,754","30,943","29,895"
2/8/2023,"29,740","30,827","29,818"
3/8/2023,"29,500","30,586","29,670"
4/8/2023,"29,555","30,642","29,653"
5/8/2023,"29,555","30,642","29,653"
6/8/2023,"29,555","30,642","29,653"
7/8/2023,"29,610","30,703","29,719"
8/8/2023,"29,644","30,730","29,769"
9/8/2023,"29,679","30,766","29,776"
10/8/2023,"29,696","30,783","29,706"
11/8/2023,"29,584","30,670","29,624"
12/8/2023,"29,584","30,670","29,624"
13/08/2023,"29,584","30,670","29,624"
14/08/2023,"29,651","30,726","29,767"
15/08/2023,"29,919","31,093","30,220"
16/08/2023,"29,972","31,147","30,081"
17/08/2023,"29,753","30,927","29,905"
18/08/2023,"29,710","30,897","29,842"
19/08/2023,"29,710","30,897","29,842"
20/08/2023,"29,710","30,897","29,842"
21/08/2023,"29,723","30,909","29,827"
22/08/2023,"29,968","31,129","30,239"
23/08/2023,"29,781","31,043","30,034"
24/08/2023,"29,873","31,135","30,133"
25/08/2023,"29,676","30,938","29,932"
26/08/2023,"29,676","30,938","29,932"
27/08/2023,"29,676","30,938","29,932"
28/08/2023,"29,747","31,009","29,985"
29/08/2023,"29,937","31,199","30,166"
30/08/2023,"29,995","31,257","30,254"
31/08/2023,"29,963","31,231","30,221"
1/9/2023,"29,965","31,234","30,129"
2/9/2023,"29,965","31,234","30,129"
3/9/2023,"29,965","31,234","30,129"
4/9/2023,"29,965","31,234","30,129"
5/9/2023,"29,603","30,871","29,836"
6/9/2023,"29,610","30,872","29,874"
7/9/2023,"29,448","30,709","29,706"
8/9/2023,"29,495","30,757","29,756"
9/9/2023,"29,495","30,757","29,756"
10/9/2023,"29,495","30,757","29,756"
11/9/2023,"29,579","30,847","29,822"
12/9/2023,"29,480","30,742","29,734"
13/09/2023,"29,543","30,807","29,802"
14/09/2023,"29,651","30,919","29,913"
15/09/2023,"29,603","30,871","29,651"
16/09/2023,"29,603","30,871","29,651"
17/09/2023,"29,603","30,871","29,651"
18/09/2023,"29,637","30,912","29,677"
19/09/2023,"29,634","30,909","29,697"
20/09/2023,"29,477","30,750","29,577"
21/09/2023,"29,334","30,608","29,455"
22/09/2023,"29,247","30,528","29,374"
23/09/2023,"29,247","30,528","29,374"
24/09/2023,"29,247","30,528","29,374"
25/09/2023,"29,224","30,491","29,359"
26/09/2023,"29,114","30,381","29,238"
27/09/2023,"29,025","30,292","29,127"
28/09/2023,"29,149","30,417","29,204"
29/09/2023,"29,183","30,470","29,266"
30/09/2023,"29,183","30,470","29,266"
1/10/2023,"29,183","30,470","29,266"
2/10/2023,"29,067","30,340","29,187"
3/10/2023,"28,885","30,152","28,971"
4/10/2023,"29,037","30,305","28,976"
5/10/2023,"29,015","30,279","29,130"
6/10/2023,"29,169","30,437","29,204"
7/10/2023,"29,169","30,437","29,204"
8/10/2023,"29,169","30,437","29,204"
9/10/2023,"29,117","30,379","29,321"
10/10/2023,"29,383","30,651","29,389"
11/10/2023,"29,431","30,699","29,523"
12/10/2023,"29,481","30,745","29,791"
13/10/2023,"29,290","30,558","29,600"
14/10/2023,"29,290","30,558","29,600"
15/10/2023,"29,290","30,558","29,600"
16/10/2023,"29,162","30,429","29,472"
17/10/2023,"29,222","30,490","29,532"
18/10/2023,"29,376","30,651","29,652"
19/10/2023,"29,137","30,405","29,373"
20/10/2023,"29,157","30,425","29,378"
21/10/2023,"29,157","30,425","29,378"
22/10/2023,"29,157","30,425","29,378"
23/10/2023,"29,340","30,608","29,605"
24/10/2023,"29,490","30,808","29,752"
25/10/2023,"29,197","30,516","29,455"
26/10/2023,"29,161","30,480","29,424"
27/10/2023,"29,255","30,567","29,501"
28/10/2023,"29,255","30,567","29,501"
29/10/2023,"29,255","30,567","29,501"
30/10/2023,"29,219","30,534","29,291"
31/10/2023,"29,335","30,647","29,403"
1/11/2023,"29,257","30,570","29,369"
2/11/2023,"29,374","30,692","29,451"
3/11/2023,"29,332","30,663","29,497"
4/11/2023,"29,332","30,663","29,497"
5/11/2023,"29,332","30,663","29,497"
6/11/2023,"29,629","30,978","29,709"
7/11/2023,"29,364","30,689","29,484"
8/11/2023,"29,263","30,588","29,439"
9/11/2023,"29,370","30,707","29,441"
10/11/2023,"29,106","30,430","29,252"
11/11/2023,"29,106","30,430","29,252"
12/11/2023,"29,106","30,430","29,252"
13/11/2023,"29,288","30,612","29,360"
14/11/2023,"29,363","30,682","29,482"
15/11/2023,"29,667","30,985","29,834"
16/11/2023,"29,565","30,883","29,616"
17/11/2023,"29,502","30,820","29,625"
18/11/2023,"29,502","30,820","29,625"
19/11/2023,"29,502","30,820","29,625"
20/11/2023,"29,615","30,933","29,691"
21/11/2023,"29,648","30,966","29,752"
22/11/2023,"29,717","31,035","29,806"
23/11/2023,"29,803","31,130","29,806"
24/11/2023,"29,896","31,214","29,908"
25/11/2023,"29,896","31,214","29,908"
26/11/2023,"29,896","31,214","29,908"
27/11/2023,"30,016","31,341","30,126"
28/11/2023,"30,048","31,360","30,122"
29/11/2023,"30,179","31,516","30,296"
30/11/2023,"30,176","31,494","30,316"
1/12/2023,"30,203","31,521","30,200"
2/12/2023,"30,203","31,521","30,200"
3/12/2023,"30,203","31,521","30,200"
4/12/2023,"30,154","31,472","30,221"
5/12/2023,"30,089","31,408","30,178"
6/12/2023,"30,010","31,329","30,086"
7/12/2023,"29,948","31,266","29,992"
8/12/2023,"29,867","31,184","29,968"
9/12/2023,"29,867","31,184","29,968"
10/12/2023,"29,867","31,184","29,968"
11/12/2023,"29,864","31,189","29,919"
12/12/2023,"29,883","31,201","30,141"
13/12/2023,"29,835","31,152","30,086"
14/12/2023,"30,122","31,440","30,273"
15/12/2023,"30,385","31,703","30,593"
16/12/2023,"30,385","31,703","30,593"
17/12/2023,"30,385","31,703","30,593"
18/12/2023,"30,309","31,646","30,586"
19/12/2023,"30,351","31,676","30,594"
20/12/2023,"30,241","31,560","30,551"
21/12/2023,"30,143","31,469","30,393"
22/12/2023,"30,192","31,517","30,450"
23/12/2023,"30,192","31,517","30,450"
24/12/2023,"30,192","31,517","30,450"
25/12/2023,"30,205","31,538","30,458"
26/12/2023,"30,269","31,607","30,550"
27/12/2023,"30,370","31,708","30,630"
28/12/2023,"30,442","31,780","30,695"
29/12/2023,"30,247","31,586","30,527"
30/12/2023,"30,247","31,586","30,527"
31/12/2023,"30,247","31,586","30,527"
1/1/2024,"30,268","31,615","30,288"
2/1/2024,"30,442","31,761","30,690"
3/1/2024,"30,215","31,533","30,471"
4/1/2024,"30,393","31,711","30,609"
5/1/2024,"30,285","31,604","30,551"
6/1/2024,"30,285","31,604","30,551"
7/1/2024,"30,285","31,604","30,551"
8/1/2024,"30,279","31,599","30,543"
9/1/2024,"30,419","31,744","30,690"
10/1/2024,"30,485","31,810","30,734"
11/1/2024,"30,594","31,920","30,883"
12/1/2024,"30,673","32,012","30,930"
13/01/2024,"30,673","32,012","30,930"
14/01/2024,"30,673","32,012","30,930"
15/01/2024,"30,560","31,887","30,842"
16/01/2024,"30,473","31,798","30,748"
17/01/2024,"30,434","31,760","30,709"
18/01/2024,"30,546","31,872","30,818"
19/01/2024,"30,546","31,865","30,804"
20/01/2024,"30,546","31,865","30,804"
21/01/2024,"30,546","31,865","30,804"
22/01/2024,"30,580","31,912","30,844"
23/01/2024,"30,682","32,008","30,733"
24/01/2024,"30,709","32,027","30,945"
25/01/2024,"30,749","32,068","30,996"
26/01/2024,"30,685","32,004","30,931"
27/01/2024,"30,685","32,004","30,931"
28/01/2024,"30,685","32,004","30,931"
29/01/2024,"30,576","31,901","30,837"
30/01/2024,"30,312","31,637","30,568"
31/01/2024,"30,382","31,713","30,675"
1/2/2024,"30,283","31,608","30,545"
2/2/2024,"30,420","31,758","30,692"
3/2/2024,"30,420","31,758","30,692"
4/2/2024,"30,420","31,758","30,692"
5/2/2024,"30,169","31,494","30,408"
6/2/2024,"29,991","31,315","30,267"
7/2/2024,"30,216","31,561","30,475"
8/2/2024,"30,233","31,577","30,266"
9/2/2024,"30,205","31,549","30,255"
10/2/2024,"30,205","31,549","30,255"
11/2/2024,"30,205","31,549","30,255"
12/2/2024,"30,229","31,575","30,265"
13/02/2024,"30,269","31,613","30,310"
14/02/2024,"30,055","31,399","30,105"
15/02/2024,"30,111","31,430","30,353"
16/02/2024,"30,287","31,620","30,540"
17/02/2024,"30,287","31,620","30,540"
18/02/2024,"30,287","31,620","30,540"
19/02/2024,"30,384","31,710","30,630"
20/02/2024,"30,292","31,618","30,563"
21/02/2024,"30,335","31,661","30,603"
22/02/2024,"30,655","31,981","30,852"
23/02/2024,"30,636","31,988","30,894"
24/02/2024,"30,636","31,988","30,894"
25/02/2024,"30,636","31,988","30,894"
26/02/2024,"30,694","32,033","30,948"
27/02/2024,"30,661","31,998","30,765"
28/02/2024,"30,530","31,862","30,640"
29/02/2024,"30,629","31,955","30,720"
1/3/2024,"30,536","31,862","30,608"
