Date,Purchase,Sale,Transfer
16/04/2022,"24,228","25,467","24,361"
17/04/2022,"24,228","25,467","24,361"
18/04/2022,"24,222","25,453","24,348"
19/04/2022,"24,221","25,448","24,343"
20/04/2022,"24,322","25,563","24,453"
21/04/2022,"24,473","25,600","24,488"
22/04/2022,"24,282","25,602","24,490"
23/04/2022,"24,282","25,602","24,490"
24/04/2022,"24,282","25,602","24,490"
25/04/2022,"24,113","25,492","24,363"
26/04/2022,"24,038","25,357","24,256"
27/04/2022,"23,802","25,147","24,052"
29/04/2022,"23,702","24,824","23,746"
30/04/2022,"23,702","24,824","23,746"
1/5/2022,"23,702","24,824","23,746"
2/5/2022,"23,664","24,824","23,746"
3/5/2022,"23,604","24,824","23,746"
4/5/2022,"23,609","24,871","23,791"
5/5/2022,"23,767","25,071","23,983"
6/5/2022,"23,565","24,883","23,802"
7/5/2022,"23,565","24,883","23,802"
8/5/2022,"23,565","24,883","23,802"
9/5/2022,"23,604","24,817","23,740"
10/5/2022,"23,696","24,930","23,847"
11/5/2022,"23,788","25,034","23,947"
12/5/2022,"23,625","24,983","23,875"
13/05/2022,"23,492","24,654","23,584"
14/05/2022,"23,492","24,654","23,584"
15/05/2022,"23,492","24,654","23,584"
16/05/2022,"23,527","24,723","23,650"
17/05/2022,"23,645","24,892","23,811"
18/05/2022,"23,777","25,115","24,025"
19/05/2022,"23,711","24,976","23,892"
20/05/2022,"23,958","25,216","24,122"
21/05/2022,"23,958","25,216","24,122"
22/05/2022,"23,958","25,216","24,122"
23/05/2022,"24,037","25,238","24,142"
24/05/2022,"24,338","25,587","24,476"
25/05/2022,"24,256","25,565","24,456"
26/05/2022,"24,248","25,535","24,427"
27/05/2022,"24,406","25,621","24,509"
28/05/2022,"24,406","25,621","24,509"
29/05/2022,"24,406","25,621","24,509"
30/05/2022,"24,370","25,598","24,487"
31/05/2022,"24,374","25,641","24,528"
1/6/2022,"24,343","25,583","24,473"
2/6/2022,"24,265","25,436","24,332"
3/6/2022,"24,390","25,676","24,562"
4/6/2022,"24,390","25,676","24,562"
5/6/2022,"24,390","25,676","24,562"
6/6/2022,"24,317","25,556","24,468"
7/6/2022,"24,242","25,488","24,382"
8/6/2022,"24,247","25,520","24,412"
9/6/2022,"24,252","25,553","24,444"
10/6/2022,"24,102","25,303","24,205"
11/6/2022,"24,102","25,303","24,205"
12/6/2022,"24,102","25,303","24,205"
13/06/2022,"23,789","25,029","23,943"
14/06/2022,"23,747","24,858","23,780"
15/06/2022,"23,810","24,919","23,838"
16/06/2022,"23,613","25,002","23,863"
17/06/2022,"23,908","25,192","24,099"
18/06/2022,"23,908","25,192","24,099"
19/06/2022,"23,908","25,192","24,099"
20/06/2022,"23,892","25,080","23,991"
21/06/2022,"23,957","25,158","24,067"
22/06/2022,"23,854","25,087","23,999"
23/06/2022,"23,875","25,282","24,185"
24/06/2022,"23,937","25,162","24,070"
25/06/2022,"23,937","25,162","24,070"
26/06/2022,"23,937","25,162","24,070"
27/06/2022,"24,062","25,272","24,175"
28/06/2022,"24,062","25,296","24,198"
29/06/2022,"23,909","25,120","24,030"
30/06/2022,"23,761","25,031","23,945"
1/7/2022,"23,796","25,084","23,996"
2/7/2022,"23,796","25,084","23,996"
3/7/2022,"23,796","25,084","23,996"
4/7/2022,"23,752","25,049","23,962"
5/7/2022,"23,757","25,061","23,974"
6/7/2022,"23,432","24,657","23,587"
7/7/2022,"23,258","24,492","23,429"
8/7/2022,"23,071","24,452","23,321"
9/7/2022,"23,071","24,452","23,321"
10/7/2022,"23,071","24,452","23,321"
11/7/2022,"23,069","24,393","23,319"
12/7/2022,"22,874","24,112","23,066"
13/07/2022,"22,879","24,134","23,087"
14/07/2022,"22,932","24,097","23,051"
15/07/2022,"22,962","24,198","23,148"
16/07/2022,"22,962","24,198","23,148"
17/07/2022,"22,962","24,198","23,148"
18/07/2022,"23,239","24,331","23,276"
19/07/2022,"23,360","24,472","23,410"
20/07/2022,"23,470","24,678","23,608"
21/07/2022,"23,357","24,546","23,481"
22/07/2022,"23,243","24,579","23,493"
23/07/2022,"23,243","24,579","23,493"
24/07/2022,"23,243","24,579","23,493"
25/07/2022,"23,343","24,560","23,495"
26/07/2022,"23,334","24,569","23,503"
27/07/2022,"23,168","24,352","23,295"
28/07/2022,"23,302","24,490","23,427"
29/07/2022,"23,377","24,601","23,533"
30/07/2022,"23,377","24,601","23,533"
31/07/2022,"23,377","24,601","23,533"
1/8/2022,"23,319","24,547","23,482"
2/8/2022,"23,342","24,721","23,592"
3/8/2022,"23,274","24,479","23,417"
4/8/2022,"23,263","24,485","23,423"
5/8/2022,"23,389","24,641","23,571"
6/8/2022,"23,389","24,641","23,571"
7/8/2022,"23,389","24,641","23,571"
8/8/2022,"23,329","24,459","23,398"
9/8/2022,"23,371","24,517","23,453"
10/8/2022,"23,359","24,553","23,488"
11/8/2022,"23,519","24,789","23,713"
12/8/2022,"23,592","24,813","23,736"
13/08/2022,"23,592","24,813","23,736"
14/08/2022,"23,592","24,813","23,736"
15/08/2022,"23,415","24,698","23,627"
16/08/2022,"23,228","24,441","23,380"
17/08/2022,"23,238","24,484","23,422"
18/08/2022,"23,236","24,438","23,378"
19/08/2022,"23,053","24,268","23,215"
20/08/2022,"23,053","24,268","23,215"
21/08/2022,"23,053","24,268","23,215"
22/08/2022,"22,868","24,138","23,091"
23/08/2022,"22,713","23,943","22,904"
24/08/2022,"22,800","24,018","22,976"
25/08/2022,"22,879","24,144","23,096"
26/08/2022,"22,823","24,019","22,977"
27/08/2022,"22,823","24,019","22,977"
28/08/2022,"22,823","24,019","22,977"
29/08/2022,"22,751","23,912","22,874"
30/08/2022,"22,930","24,258","23,067"
31/08/2022,"22,934","24,272","23,140"
1/9/2022,"22,934","24,272","23,140"
2/9/2022,"22,934","24,272","23,140"
3/9/2022,"22,934","24,272","23,140"
4/9/2022,"22,934","24,272","23,140"
5/9/2022,"22,801","24,148","22,946"
6/9/2022,"22,955","24,282","23,080"
7/9/2022,"22,856","24,204","22,972"
8/9/2022,"22,952","24,290","23,143"
9/9/2022,"23,217","24,555","23,280"
10/9/2022,"23,217","24,555","23,280"
11/9/2022,"23,217","24,555","23,280"
12/9/2022,"23,391","24,714","23,346"
13/09/2022,"23,259","24,692","23,491"
14/09/2022,"22,947","24,319","23,187"
15/09/2022,"22,966","24,339","23,162"
16/09/2022,"22,992","24,374","23,142"
17/09/2022,"22,992","24,374","23,142"
18/09/2022,"22,992","24,374","23,142"
19/09/2022,"22,985","24,447","23,135"
20/09/2022,"23,164","24,536","23,389"
21/09/2022,"22,860","24,232","23,010"
22/09/2022,"22,793","24,165","22,908"
23/09/2022,"22,587","23,960","22,737"
24/09/2022,"22,587","23,960","22,737"
25/09/2022,"22,587","23,960","22,737"
26/09/2022,"22,374","23,755","22,547"
27/09/2022,"22,245","23,617","22,395"
28/09/2022,"22,151","23,533","22,319"
29/09/2022,"22,438","23,821","22,605"
30/09/2022,"22,859","24,234","23,028"
1/10/2022,"22,859","24,234","23,028"
2/10/2022,"22,859","24,234","23,028"
3/10/2022,"22,795","24,169","22,945"
4/10/2022,"22,961","24,335","23,097"
5/10/2022,"23,179","24,553","23,414"
6/10/2022,"23,083","24,457","23,303"
7/10/2022,"22,801","24,174","23,040"
8/10/2022,"22,801","24,174","23,040"
9/10/2022,"22,801","24,174","23,040"
10/10/2022,"22,565","23,934","22,715"
11/10/2022,"22,613","23,987","22,832"
12/10/2022,"22,728","24,112","22,905"
13/10/2022,"22,879","24,283","22,946"
14/10/2022,"22,872","24,280","23,022"
15/10/2022,"22,872","24,280","23,022"
16/10/2022,"22,872","24,280","23,022"
17/10/2022,"23,076","24,490","23,278"
18/10/2022,"23,445","24,842","23,653"
19/10/2022,"23,489","24,886","23,639"
20/10/2022,"23,353","24,751","23,554"
21/10/2022,"23,565","25,001","23,715"
22/10/2022,"23,565","25,001","23,715"
23/10/2022,"23,565","25,001","23,715"
24/10/2022,"23,842","25,256","23,956"
25/10/2022,"23,964","25,381","24,090"
26/10/2022,"24,330","25,741","24,331"
27/10/2022,"24,312","25,749","24,530"
28/10/2022,"24,112","25,428","24,182"
29/10/2022,"24,112","25,428","24,182"
30/10/2022,"24,112","25,428","24,182"
31/10/2022,"24,051","25,335","24,265"
1/11/2022,"24,051","25,356","24,177"
2/11/2022,"23,965","25,260","24,177"
3/11/2022,"23,708","25,153","23,942"
4/11/2022,"23,744","25,196","23,878"
5/11/2022,"23,744","25,196","23,878"
6/11/2022,"23,744","25,196","23,878"
7/11/2022,"24,172","25,621","24,322"
8/11/2022,"24,291","25,738","24,508"
9/11/2022,"24,418","25,865","24,642"
10/11/2022,"24,233","25,678","24,383"
11/11/2022,"24,818","26,268","24,977"
12/11/2022,"24,818","26,268","24,977"
13/11/2022,"24,818","26,268","24,977"
14/11/2022,"24,970","26,421","25,122"
15/11/2022,"25,137","26,589","25,203"
16/11/2022,"25,176","26,617","25,307"
17/11/2022,"25,188","26,629","25,351"
18/11/2022,"25,144","26,574","25,340"
19/11/2022,"25,144","26,574","25,340"
20/11/2022,"25,144","26,574","25,340"
21/11/2022,"24,811","26,247","24,961"
22/11/2022,"24,905","26,348","25,042"
23/11/2022,"25,082","26,518","25,187"
24/11/2022,"25,286","26,721","25,458"
25/11/2022,"25,192","26,644","25,397"
26/11/2022,"25,192","26,644","25,397"
27/11/2022,"25,192","26,644","25,397"
28/11/2022,"25,387","26,828","25,213"
29/11/2022,"25,060","26,500","25,248"
30/11/2022,"24,875","26,336","25,066"
1/12/2022,"24,947","26,418","25,151"
2/12/2022,"24,744","26,235","24,946"
3/12/2022,"24,744","26,235","24,946"
4/12/2022,"24,744","26,235","24,946"
5/12/2022,"24,673","26,226","24,824"
6/12/2022,"24,568","26,006","24,788"
7/12/2022,"24,442","25,921","24,554"
8/12/2022,"24,354","25,827","24,568"
9/12/2022,"24,250","25,737","24,496"
10/12/2022,"24,250","25,737","24,496"
11/12/2022,"24,250","25,737","24,496"
12/12/2022,"24,489","25,977","24,731"
13/12/2022,"24,315","25,771","24,505"
14/12/2022,"24,453","25,919","24,590"
15/12/2022,"24,411","25,867","24,623"
16/12/2022,"24,496","25,952","24,688"
17/12/2022,"24,496","25,952","24,688"
18/12/2022,"24,496","25,952","24,688"
19/12/2022,"24,591","26,048","24,688"
20/12/2022,"24,678","26,136","24,760"
21/12/2022,"24,631","26,067","24,760"
22/12/2022,"24,546","26,013","24,779"
23/12/2022,"24,405","25,872","24,645"
24/12/2022,"24,405","25,872","24,645"
25/12/2022,"24,405","25,872","24,645"
26/12/2022,"24,487","25,949","24,705"
27/12/2022,"24,543","25,999","24,704"
28/12/2022,"24,535","25,992","24,699"
29/12/2022,"24,472","25,939","24,622"
30/12/2022,"24,448","25,905","24,598"
31/12/2022,"24,448","25,905","24,598"
1/1/2023,"24,448","25,905","24,598"
2/1/2023,"24,591","26,063","24,719"
3/1/2023,"24,238","25,704","24,446"
4/1/2023,"24,382","25,828","24,429"
5/1/2023,"24,340","25,785","24,553"
6/1/2023,"24,104","25,548","24,291"
7/1/2023,"24,104","25,548","24,291"
8/1/2023,"24,104","25,548","24,291"
9/1/2023,"24,488","25,912","24,652"
10/1/2023,"24,571","25,995","24,746"
11/1/2023,"24,625","26,049","24,787"
12/1/2023,"24,625","26,049","24,836"
13/01/2023,"24,852","26,277","25,053"
14/01/2023,"24,852","26,277","25,053"
15/01/2023,"24,852","26,277","25,053"
16/01/2023,"24,809","26,233","24,930"
17/01/2023,"24,809","26,233","24,922"
18/01/2023,"24,833","26,247","24,848"
19/01/2023,"24,807","26,221","24,974"
20/01/2023,"24,807","26,221","24,974"
21/01/2023,"24,807","26,221","24,974"
22/01/2023,"24,807","26,221","24,974"
23/01/2023,"24,978","26,392","24,974"
24/01/2023,"24,978","26,392","24,974"
25/01/2023,"24,978","26,392","24,974"
26/01/2023,"24,978","26,392","24,974"
27/01/2023,"24,989","26,403","25,110"
28/01/2023,"24,989","26,403","25,110"
29/01/2023,"24,989","26,403","25,110"
30/01/2023,"24,969","26,383","25,067"
31/01/2023,"24,781","26,193","24,931"
1/2/2023,"24,889","26,302","25,067"
2/2/2023,"25,240","26,653","25,440"
3/2/2023,"24,965","26,379","25,145"
4/2/2023,"24,965","26,379","25,145"
5/2/2023,"24,965","26,379","25,145"
6/2/2023,"24,751","26,176","24,919"
7/2/2023,"24,753","26,221","24,872"
8/2/2023,"24,753","26,178","24,912"
9/2/2023,"24,721","26,156","24,901"
10/2/2023,"24,715","26,140","24,883"
11/2/2023,"24,715","26,140","24,883"
12/2/2023,"24,715","26,140","24,883"
13/02/2023,"24,572","25,997","24,802"
14/02/2023,"24,816","26,241","24,921"
15/02/2023,"24,753","26,177","24,918"
16/02/2023,"24,720","26,146","24,928"
17/02/2023,"24,812","26,258","24,920"
18/02/2023,"24,812","26,258","24,920"
20/02/2023,"24,797","26,265","24,981"
21/02/2023,"24,674","26,132","24,889"
22/02/2023,"24,768","26,176","24,918"
23/02/2023,"24,688","26,095","24,866"
24/02/2023,"24,677","26,058","24,811"
25/02/2023,"24,677","26,058","24,811"
26/02/2023,"24,677","26,058","24,811"
27/02/2023,"24,566","25,941","24,736"
28/02/2023,"24,652","26,038","24,771"
1/3/2023,"24,632","26,013","24,696"
2/3/2023,"24,715","26,095","24,821"
3/3/2023,"24,608","25,989","24,767"
4/3/2023,"24,608","25,989","24,767"
5/3/2023,"24,608","25,989","24,767"
6/3/2023,"24,625","26,010","24,833"
7/3/2023,"24,681","26,061","24,844"
8/3/2023,"24,451","25,826","24,592"
9/3/2023,"24,435","25,810","24,595"
10/3/2023,"24,519","25,899","24,650"
11/3/2023,"24,519","25,899","24,650"
12/3/2023,"24,519","25,899","24,650"
13/03/2023,"24,582","25,962","24,748"
14/03/2023,"24,688","26,068","24,822"
15/03/2023,"24,652","26,026","24,782"
16/03/2023,"24,482","25,856","24,586"
17/03/2023,"24,587","25,962","24,630"
18/03/2023,"24,587","25,962","24,630"
19/03/2023,"24,587","25,962","24,630"
20/03/2023,"24,582","25,956","24,742"
21/03/2023,"24,717","26,091","24,830"
22/03/2023,"24,772","26,146","24,916"
23/03/2023,"25,014","26,388","25,144"
24/03/2023,"24,789","26,163","24,919"
25/03/2023,"24,789","26,163","24,919"
26/03/2023,"24,789","26,163","24,919"
27/03/2023,"24,716","26,090","24,909"
28/03/2023,"24,837","26,211","25,001"
29/03/2023,"24,897","26,285","25,025"
30/03/2023,"24,887","26,272","25,100"
31/03/2023,"24,979","26,365","25,117"
1/4/2023,"24,979","26,365","25,117"
2/4/2023,"24,979","26,365","25,117"
3/4/2023,"24,828","26,203","25,046"
4/4/2023,"25,006","26,380","25,198"
5/4/2023,"25,149","26,524","25,284"
6/4/2023,"24,967","26,341","25,161"
7/4/2023,"25,038","26,412","25,191"
8/4/2023,"25,038","26,412","25,191"
9/4/2023,"25,038","26,412","25,191"
10/4/2023,"25,038","26,407","25,166"
11/4/2023,"25,034","26,403","25,110"
12/4/2023,"25,099","26,373","25,214"
13/04/2023,"25,295","26,664","25,351"
14/04/2023,"25,368","26,737","25,544"
15/04/2023,"25,368","26,737","25,544"
16/04/2023,"25,368","26,737","25,544"
17/04/2023,"25,208","26,583","25,362"
18/04/2023,"25,189","26,564","25,282"
19/04/2023,"25,167","26,542","25,347"
20/04/2023,"25,173","26,548","25,324"
21/04/2023,"25,178","26,553","25,352"
22/04/2023,"25,178","26,553","25,352"
23/04/2023,"25,178","26,553","25,352"
24/04/2023,"25,240","26,615","25,370"
25/04/2023,"25,331","26,705","25,461"
26/04/2023,"25,300","26,674","25,358"
27/04/2023,"25,351","26,725","25,514"
28/04/2023,"25,277","26,652","25,414"
29/04/2023,"25,277","26,652","25,414"
30/04/2023,"25,277","26,652","25,414"
1/5/2023,"25,277","26,652","25,414"
2/5/2023,"25,205","26,580","25,414"
3/5/2023,"25,294","26,668","25,414"
4/5/2023,"25,332","26,706","25,482"
5/5/2023,"25,332","26,706","25,438"
6/5/2023,"25,332","26,706","25,438"
7/5/2023,"25,332","26,706","25,438"
8/5/2023,"25,332","26,686","25,447"
9/5/2023,"25,215","26,569","25,371"
10/5/2023,"25,146","26,500","25,340"
11/5/2023,"25,145","26,500","25,250"
12/5/2023,"25,048","26,402","25,215"
13/05/2023,"25,048","26,402","25,215"
14/05/2023,"25,048","26,402","25,215"
15/05/2023,"24,898","26,202","25,090"
16/05/2023,"24,980","26,284","25,104"
17/05/2023,"24,899","26,203","25,086"
18/05/2023,"24,814","26,118","24,958"
19/05/2023,"24,698","26,002","24,892"
20/05/2023,"24,698","26,002","24,892"
21/05/2023,"24,698","26,002","24,892"
22/05/2023,"24,818","26,122","24,927"
23/05/2023,"24,768","26,072","24,923"
24/05/2023,"24,768","26,078","24,918"
25/05/2023,"24,654","25,959","24,809"
26/05/2023,"24,654","25,959","24,790"
27/05/2023,"24,654","25,959","24,790"
28/05/2023,"24,654","25,959","24,790"
29/05/2023,"24,649","25,953","24,775"
30/05/2023,"24,610","25,914","24,715"
31/05/2023,"24,518","25,772","24,687"
1/6/2023,"24,508","25,761","24,648"
2/6/2023,"24,701","25,955","24,863"
3/6/2023,"24,701","25,955","24,863"
4/6/2023,"24,701","25,955","24,863"
5/6/2023,"24,570","25,823","24,750"
6/6/2023,"24,552","25,806","24,761"
7/6/2023,"24,552","25,806","24,737"
8/6/2023,"24,635","25,889","24,751"
9/6/2023,"24,754","26,007","24,893"
10/6/2023,"24,754","26,007","24,893"
11/6/2023,"24,754","26,007","24,893"
12/6/2023,"24,754","26,008","24,802"
13/06/2023,"24,771","26,025","24,890"
14/06/2023,"24,776","26,030","24,954"
15/06/2023,"24,909","26,164","25,027"
16/06/2023,"25,169","26,424","25,379"
17/06/2023,"25,169","26,424","25,379"
18/06/2023,"25,169","26,424","25,379"
19/06/2023,"25,169","26,424","25,309"
20/06/2023,"25,169","26,424","25,317"
21/06/2023,"25,169","26,424","25,277"
22/06/2023,"25,281","26,536","25,418"
23/06/2023,"25,003","26,258","25,155"
24/06/2023,"25,003","26,258","25,155"
25/06/2023,"25,003","26,258","25,155"
26/06/2023,"25,087","26,341","25,254"
27/06/2023,"25,181","26,436","25,258"
28/06/2023,"25,214","26,468","25,366"
29/06/2023,"25,119","26,374","25,277"
30/06/2023,"25,046","26,301","25,180"
1/7/2023,"25,046","26,301","25,180"
2/7/2023,"25,046","26,301","25,180"
3/7/2023,"25,261","26,527","25,348"
4/7/2023,"25,261","26,527","25,417"
5/7/2023,"25,337","26,598","25,442"
6/7/2023,"25,215","26,475","25,312"
7/7/2023,"25,139","26,405","25,312"
8/7/2023,"25,139","26,405","25,312"
9/7/2023,"25,139","26,405","25,312"
10/7/2023,"25,376","26,642","25,485"
11/7/2023,"25,515","26,782","25,657"
12/7/2023,"25,504","26,766","25,688"
13/07/2023,"25,788","27,044","25,962"
14/07/2023,"25,957","27,219","26,070"
15/07/2023,"25,957","27,219","26,070"
16/07/2023,"25,957","27,219","26,070"
17/07/2023,"25,968","27,230","26,145"
18/07/2023,"26,046","27,302","26,219"
19/07/2023,"25,968","27,225","26,111"
20/07/2023,"25,943","27,299","26,103"
21/07/2023,"25,780","27,136","25,900"
22/07/2023,"25,780","27,136","25,900"
23/07/2023,"25,780","27,136","25,900"
24/07/2023,"25,687","27,044","25,903"
25/07/2023,"25,606","26,961","25,750"
26/07/2023,"25,622","26,978","25,709"
27/07/2023,"25,735","27,091","25,819"
28/07/2023,"25,441","26,797","25,561"
29/07/2023,"25,441","26,797","25,561"
30/07/2023,"25,441","26,797","25,561"
31/07/2023,"25,548","26,904","25,684"
1/8/2023,"25,469","26,831","25,573"
2/8/2023,"25,533","26,794","25,655"
3/8/2023,"25,430","26,691","25,521"
4/8/2023,"25,443","26,704","25,554"
5/8/2023,"25,443","26,704","25,554"
6/8/2023,"25,443","26,704","25,554"
7/8/2023,"25,516","26,782","25,615"
8/8/2023,"25,532","26,793","25,632"
9/8/2023,"25,566","26,827","25,603"
10/8/2023,"25,643","26,904","25,629"
11/8/2023,"25,573","26,835","25,671"
12/8/2023,"25,573","26,835","25,671"
13/08/2023,"25,573","26,835","25,671"
14/08/2023,"25,559","26,810","25,676"
15/08/2023,"25,718","26,968","25,849"
16/08/2023,"25,656","26,907","25,741"
17/08/2023,"25,423","26,673","25,608"
18/08/2023,"25,361","26,623","25,505"
19/08/2023,"25,361","26,623","25,505"
20/08/2023,"25,361","26,623","25,505"
21/08/2023,"25,426","26,688","25,489"
22/08/2023,"25,563","26,803","25,722"
23/08/2023,"25,440","26,729","25,586"
24/08/2023,"25,558","26,847","25,688"
25/08/2023,"25,418","26,707","25,561"
26/08/2023,"25,418","26,707","25,561"
27/08/2023,"25,418","26,707","25,561"
28/08/2023,"25,549","26,889","25,676"
29/08/2023,"25,639","26,979","25,769"
30/08/2023,"25,782","27,122","25,913"
31/08/2023,"25,684","27,029","25,828"
1/9/2023,"25,635","26,981","25,765"
2/9/2023,"25,635","26,981","25,765"
3/9/2023,"25,635","26,981","25,765"
4/9/2023,"25,635","26,981","25,765"
5/9/2023,"25,358","26,703","25,481"
6/9/2023,"25,289","26,628","25,436"
7/9/2023,"25,280","26,620","25,412"
8/9/2023,"25,284","26,623","25,423"
9/9/2023,"25,284","26,623","25,423"
10/9/2023,"25,284","26,623","25,423"
11/9/2023,"25,320","26,664","25,468"
12/9/2023,"25,331","26,670","25,477"
13/09/2023,"25,416","26,758","25,559"
14/09/2023,"25,479","26,825","25,629"
15/09/2023,"25,376","26,720","25,416"
16/09/2023,"25,376","26,720","25,416"
17/09/2023,"25,376","26,720","25,416"
18/09/2023,"25,503","26,854","25,570"
19/09/2023,"25,567","26,919","25,624"
20/09/2023,"25,478","26,829","25,584"
21/09/2023,"25,405","26,755","25,451"
22/09/2023,"25,407","26,763","25,534"
23/09/2023,"25,407","26,763","25,534"
24/09/2023,"25,407","26,763","25,534"
25/09/2023,"25,412","26,758","25,539"
26/09/2023,"25,318","26,664","25,427"
27/09/2023,"25,227","26,572","25,333"
28/09/2023,"25,169","26,515","25,246"
29/09/2023,"25,265","26,626","25,353"
30/09/2023,"25,265","26,626","25,353"
1/10/2023,"25,265","26,626","25,353"
2/10/2023,"25,163","26,513","25,307"
3/10/2023,"25,064","26,409","25,120"
4/10/2023,"25,122","26,467","25,134"
5/10/2023,"25,129","26,471","25,236"
6/10/2023,"25,217","26,562","25,279"
7/10/2023,"25,217","26,562","25,279"
8/10/2023,"25,217","26,562","25,279"
9/10/2023,"25,192","26,532","25,357"
10/10/2023,"25,392","26,738","25,396"
11/10/2023,"25,420","26,766","25,492"
12/10/2023,"25,448","26,791","25,588"
13/10/2023,"25,299","26,644","25,439"
14/10/2023,"25,299","26,644","25,439"
15/10/2023,"25,299","26,644","25,439"
16/10/2023,"25,275","26,620","25,415"
17/10/2023,"25,336","26,681","25,476"
18/10/2023,"25,452","26,803","25,615"
19/10/2023,"25,381","26,726","25,514"
20/10/2023,"25,459","26,805","25,592"
21/10/2023,"25,459","26,805","25,592"
22/10/2023,"25,459","26,805","25,592"
23/10/2023,"25,572","26,919","25,740"
24/10/2023,"25,625","26,971","25,771"
25/10/2023,"25,457","26,804","25,598"
26/10/2023,"25,441","26,787","25,590"
27/10/2023,"25,448","26,789","25,591"
28/10/2023,"25,448","26,789","25,591"
29/10/2023,"25,448","26,789","25,591"
30/10/2023,"25,487","26,830","25,525"
31/10/2023,"25,627","26,968","25,661"
1/11/2023,"25,429","26,770","25,571"
2/11/2023,"25,591","26,937","25,641"
3/11/2023,"25,567","26,924","25,700"
4/11/2023,"25,567","26,924","25,700"
5/11/2023,"25,567","26,924","25,700"
6/11/2023,"25,642","27,014","25,732"
7/11/2023,"25,508","26,859","25,607"
8/11/2023,"25,476","26,827","25,627"
9/11/2023,"25,541","26,903","25,640"
10/11/2023,"25,428","26,779","25,519"
11/11/2023,"25,428","26,779","25,519"
12/11/2023,"25,428","26,779","25,519"
13/11/2023,"25,577","26,928","25,650"
14/11/2023,"25,585","26,931","25,680"
15/11/2023,"25,822","27,168","25,977"
16/11/2023,"25,864","27,210","25,900"
17/11/2023,"25,824","27,170","25,914"
18/11/2023,"25,824","27,170","25,914"
19/11/2023,"25,824","27,170","25,914"
20/11/2023,"25,937","27,283","25,989"
21/11/2023,"25,899","27,245","25,992"
22/11/2023,"25,855","27,200","25,952"
23/11/2023,"25,932","27,283","25,990"
24/11/2023,"25,978","27,324","26,022"
25/11/2023,"25,978","27,324","26,022"
26/11/2023,"25,978","27,324","26,022"
27/11/2023,"26,046","27,396","26,141"
28/11/2023,"26,049","27,389","26,120"
29/11/2023,"26,132","27,495","26,218"
30/11/2023,"26,035","27,381","26,210"
1/12/2023,"25,966","27,312","26,052"
2/12/2023,"25,966","27,312","26,052"
3/12/2023,"25,966","27,312","26,052"
4/12/2023,"25,863","27,208","25,920"
5/12/2023,"25,806","27,152","25,887"
6/12/2023,"25,697","27,043","25,742"
7/12/2023,"25,666","27,012","25,711"
8/12/2023,"25,613","26,958","25,723"
9/12/2023,"25,613","26,958","25,723"
10/12/2023,"25,613","26,958","25,723"
11/12/2023,"25,583","26,933","25,669"
12/12/2023,"25,664","27,010","25,811"
13/12/2023,"25,688","27,032","25,827"
14/12/2023,"25,943","27,288","26,025"
15/12/2023,"26,087","27,432","26,236"
16/12/2023,"26,087","27,432","26,236"
17/12/2023,"26,087","27,432","26,236"
18/12/2023,"26,086","27,448","26,245"
19/12/2023,"26,157","27,508","26,303"
20/12/2023,"26,166","27,512","26,306"
21/12/2023,"26,112","27,464","26,255"
22/12/2023,"26,167","27,519","26,309"
23/12/2023,"26,167","27,519","26,309"
24/12/2023,"26,167","27,519","26,309"
25/12/2023,"26,211","27,574","26,339"
26/12/2023,"26,255","27,617","26,421"
27/12/2023,"26,368","27,731","26,526"
28/12/2023,"26,458","27,821","26,599"
29/12/2023,"26,266","27,629","26,437"
30/12/2023,"26,266","27,629","26,437"
31/12/2023,"26,266","27,629","26,437"
1/1/2024,"26,265","27,637","26,086"
2/1/2024,"26,346","27,692","26,468"
3/1/2024,"26,164","27,510","26,304"
4/1/2024,"26,201","27,547","26,329"
5/1/2024,"26,111","27,457","26,255"
6/1/2024,"26,111","27,457","26,255"
7/1/2024,"26,111","27,457","26,255"
8/1/2024,"26,090","27,436","26,236"
9/1/2024,"26,136","27,487","26,299"
10/1/2024,"26,217","27,569","26,357"
11/1/2024,"26,310","27,662","26,480"
12/1/2024,"26,352","27,715","26,496"
13/01/2024,"26,352","27,715","26,496"
14/01/2024,"26,352","27,715","26,496"
15/01/2024,"26,281","27,633","26,441"
16/01/2024,"26,213","27,564","26,394"
17/01/2024,"26,141","27,493","26,288"
18/01/2024,"26,179","27,531","26,340"
19/01/2024,"26,181","27,527","26,339"
20/01/2024,"26,181","27,527","26,339"
21/01/2024,"26,181","27,527","26,339"
22/01/2024,"26,228","27,584","26,379"
23/01/2024,"26,228","27,579","26,111"
24/01/2024,"26,257","27,603","26,379"
25/01/2024,"26,307","27,654","26,457"
26/01/2024,"26,162","27,508","26,302"
27/01/2024,"26,162","27,508","26,302"
28/01/2024,"26,162","27,508","26,302"
29/01/2024,"26,060","27,412","26,213"
30/01/2024,"25,872","27,223","26,013"
31/01/2024,"25,931","27,287","26,060"
1/2/2024,"25,829","27,180","25,980"
2/2/2024,"25,961","27,323","26,121"
3/2/2024,"25,961","27,323","26,121"
4/2/2024,"25,961","27,323","26,121"
5/2/2024,"25,720","27,071","25,860"
6/2/2024,"25,660","27,011","25,783"
7/2/2024,"25,757","27,124","25,847"
8/2/2024,"25,789","27,156","25,662"
9/2/2024,"25,780","27,147","25,652"
10/2/2024,"25,780","27,147","25,652"
11/2/2024,"25,780","27,147","25,652"
