Date,Purchase,Sale,Transfer
19/10/2023,158.25,169.57,160.59
20/10/2023,157.92,169.24,160.3
21/10/2023,157.92,169.24,160.3
22/10/2023,157.92,169.24,160.3
23/10/2023,158.42,169.75,160.77
24/10/2023,158.43,169.75,160.8
25/10/2023,158.24,169.57,160.61
26/10/2023,158.06,169.38,160.4
27/10/2023,158.16,169.45,160.48
28/10/2023,158.16,169.45,160.48
29/10/2023,158.16,169.45,160.48
30/10/2023,158.53,169.83,161.14
31/10/2023,157.6,168.89,161.1
1/11/2023,156.93,168.22,159.5
2/11/2023,157.95,169.27,160.45
3/11/2023,157.37,168.76,160.43
4/11/2023,157.37,168.76,160.43
5/11/2023,157.37,168.76,160.43
6/11/2023,157.07,168.57,159.87
7/11/2023,156.15,167.51,158.75
8/11/2023,155.99,167.35,158.76
9/11/2023,155.51,166.94,158.25
10/11/2023,154.92,166.27,157.62
11/11/2023,154.92,166.27,157.62
12/11/2023,154.92,166.27,157.62
13/11/2023,155.06,166.41,157.68
14/11/2023,155.05,166.37,157.79
15/11/2023,155.78,167.1,158.16
16/11/2023,155.04,166.36,157.6
17/11/2023,156.5,167.83,158.18
18/11/2023,156.5,167.83,158.18
19/11/2023,156.5,167.83,158.18
20/11/2023,157.4,168.73,158.98
21/11/2023,157.66,168.99,160.56
22/11/2023,156.59,167.91,159.43
23/11/2023,156.7,168.05,159.46
24/11/2023,156.65,167.97,159.2
25/11/2023,156.65,167.97,159.2
26/11/2023,156.65,167.97,159.2
27/11/2023,157.07,168.43,159.78
28/11/2023,157.56,168.85,160.31
29/11/2023,158.67,170.11,161.5
30/11/2023,159.24,170.57,162.01
1/12/2023,158.77,170.09,160.96
2/12/2023,158.77,170.09,160.96
3/12/2023,158.77,170.09,160.96
4/12/2023,159.73,171.06,162.11
5/12/2023,159.36,170.69,162.21
6/12/2023,159.22,170.55,161.91
7/12/2023,161.61,172.95,162.93
8/12/2023,162.4,173.75,165.24
9/12/2023,162.4,173.75,165.24
10/12/2023,162.4,173.75,165.24
11/12/2023,160.18,171.55,162.73
12/12/2023,161.21,172.55,163.48
13/12/2023,160.76,172.09,163.1
14/12/2023,165.62,176.98,167.4
15/12/2023,165.55,176.9,168.03
16/12/2023,165.55,176.9,168.03
17/12/2023,165.55,176.9,168.03
18/12/2023,165.34,176.79,167.88
19/12/2023,163.02,174.4,165.37
20/12/2023,164.04,175.39,166.79
21/12/2023,164.31,175.7,166.69
22/12/2023,164.83,176.22,167.19
23/12/2023,164.83,176.22,167.19
24/12/2023,164.83,176.22,167.19
25/12/2023,164.61,176.09,167.01
26/12/2023,165,176.46,167.56
27/12/2023,164.97,176.43,167.42
28/12/2023,166.41,177.88,168.86
29/12/2023,165.41,176.87,167.88
30/12/2023,165.41,176.87,167.88
31/12/2023,165.41,176.87,167.88
1/1/2024,166.15,177.68,167.66
2/1/2024,166.23,177.58,168.59
3/1/2024,165.38,176.73,167.77
4/1/2024,163.84,175.19,166.12
5/1/2024,162.32,173.66,164.73
6/1/2024,162.32,173.66,164.73
7/1/2024,162.32,173.66,164.73
8/1/2024,162.88,174.22,165.16
9/1/2024,163.52,174.9,165.78
10/1/2024,162.78,174.15,165.11
11/1/2024,162.46,173.84,164.87
12/1/2024,163.17,174.62,165.55
13/01/2024,163.17,174.62,165.55
14/01/2024,163.17,174.62,165.55
15/01/2024,162.46,173.82,164.9
16/01/2024,161.8,173.17,164.29
17/01/2024,160.15,171.51,162.6
18/01/2024,160.22,171.59,162.68
19/01/2024,160.16,171.5,162.52
20/01/2024,160.16,171.5,162.52
21/01/2024,160.16,171.5,162.52
22/01/2024,159.99,171.39,162.36
23/01/2024,160.58,171.95,162.24
24/01/2024,161.11,172.44,163.46
25/01/2024,161.01,172.35,163.39
26/01/2024,160.79,172.13,163.16
27/01/2024,160.79,172.13,163.16
28/01/2024,160.79,172.13,163.16
29/01/2024,160.28,171.64,162.62
30/01/2024,159.75,171.12,162.2
31/01/2024,159.93,171.33,162.36
1/2/2024,160.49,171.86,162.96
2/2/2024,160.11,171.54,162.63
3/2/2024,160.11,171.54,162.63
4/2/2024,160.11,171.54,162.63
5/2/2024,158.43,169.79,160.76
6/2/2024,158.18,169.54,160.78
7/2/2024,159.21,170.67,161.5
8/2/2024,158.49,169.94,160.06
9/2/2024,157.73,169.19,159.33
10/2/2024,157.73,169.19,159.33
11/2/2024,157.73,169.19,159.33
12/2/2024,157.97,169.43,159.63
13/02/2024,157.47,168.92,159.12
14/02/2024,156.42,167.88,158.1
15/02/2024,157.32,168.65,159.63
16/02/2024,157.7,169.1,160.07
17/02/2024,157.7,169.1,160.07
18/02/2024,157.7,169.1,160.07
19/02/2024,158,169.36,160.35
20/02/2024,157.54,168.9,159.94
21/02/2024,157.73,169.09,160.07
22/02/2024,158.06,169.42,160.59
23/02/2024,157.89,169.38,160.35
24/02/2024,157.89,169.38,160.35
25/02/2024,157.89,169.38,160.35
26/02/2024,158.29,169.71,160.62
27/02/2024,158.16,169.58,160.33
28/02/2024,157.63,169.02,159.92
29/02/2024,158.89,170.24,161.14
1/3/2024,158.06,169.2,160.56
